-8.867269,-0.33157828,-5.2179365,-6.3670855,4.0072975,6.816372,-3.0211992,-1.140522,-4.1525035,-5.2882223,0.40619648,0.9113017,0.5883704,0.31527954,1.5701452,0.35547292,0.23194171,-0.2458761,-0.8444977,0.3196861,1.8
-9.213636,-0.05514234,-4.487926,-6.8546443,4.2392106,7.487883,-3.1999931,-1.6716852,-2.3490994,-4.977147,-0.45785162,-0.13357003,-0.4094769,-1.58887,0.45326602,-0.21462794,1.6363349,-0.65061337,0.64888984,0.6977063,1.6
-12.488017,-4.1292195,-5.8170056,-2.8568032,0.014239502,0.5391417,-3.8562524,3.0864558,1.8205565,1.501176,-3.9843953,0.5507457,-1.7241118,-0.96041393,1.6963296,0.4405975,-0.64649004,-2.5591373,-1.0919269,2.1247604,1.1
-12.895856,-7.2992587,-7.2202744,-4.656151,-1.3741828,-2.1942031,-2.4535873,2.5548396,0.92488706,0.7508707,-1.6847194,-0.71774095,-3.7801023,-1.5173117,4.271728,2.8693857,-1.6132143,-0.32857844,-1.6087497,-0.1861311,1.3
-12.096396,-4.4036107,-5.9947786,-3.8546844,-0.35535845,-0.30149633,3.3606749,-3.0232038,5.077053,-1.2446257,-1.854227,2.034058,-3.023587,0.67722625,-3.1106393,-0.63579845,2.0903778,-2.0962405,-0.9775917,-0.23167424,1.8
-10.865529,-4.692793,-5.10437,-4.139994,-4.5589046,0.96367747,4.2825575,-4.925783,2.0475683,1.0717019,-1.0933526,0.6663389,1.191228,-0.06764011,-1.0261538,-2.0694304,-1.5225194,-0.102528766,-2.8762722,-2.4401245,1.5
-10.486894,-7.0957627,-5.896468,-6.8366413,-3.2742689,-0.63717514,3.5668404,-3.8809538,-1.9540563,2.5420756,-0.6307637,-0.7469931,1.9149412,0.25532246,-1.5374293,-0.08099813,-0.41619584,-1.9820262,-2.7515078,-1.8846153,1.7
-11.182529,-6.059128,-5.2718124,-6.649063,-2.7248847,-0.29937455,3.7896166,-1.924102,-1.1535046,1.475157,-0.59030515,-0.78857225,0.3975432,-0.3988919,-2.7967682,-1.6857089,-0.67732257,0.76445127,-0.83635414,-1.9070498,1.2
-11.805054,-8.067456,-3.786741,-7.8951883,0.87603503,-0.32557368,3.8701282,3.4454648,-4.0712023,4.9742312,-1.1712437,0.38918138,1.1747702,-0.81384706,-0.6300705,-0.8741509,1.7314886,1.1000137,2.795239,0.09506059,1.8
-11.835079,-7.5855703,-4.825326,-7.6558194,-1.2993361,-0.4489995,4.4905515,0.9162895,0.04414545,1.4667807,-0.21026589,0.05416109,-1.053799,1.4844923,1.4358944,-0.6633986,1.1207863,1.8981947,3.5291255,0.71222675,1.2
-14.202382,-8.205434,-4.024668,-4.415131,1.6781323,-1.4425921,8.313458,4.375143,3.4710662,-0.031369813,4.70934,-0.20829697,-1.6576128,4.7955484,2.005733,2.0102742,-0.035808817,1.2110578,2.586668,2.3515022,1.5
-12.412688,-5.812072,-2.1502676,-5.2278776,-3.8146787,-1.2091922,1.5158751,-0.8921406,-0.86756,0.31700775,0.6064689,-1.7160197,-0.12390511,1.5466086,0.7121228,-0.5225844,-1.6291524,2.083033,-1.4853559,1.055574,1.2
-12.340195,-1.7908629,3.568128,-3.7491245,0.14406371,-0.7226958,1.6668738,3.5034533,0.52037746,0.83680993,0.35892513,-2.88227,7.3031483,-2.098272,-0.71433663,-1.9826194,0.82455015,-1.0399586,-0.92690533,4.4329376,1.2
-10.622443,1.973726,5.8844695,-1.9294914,-4.6578803,-1.7013342,-2.4880972,-0.4470981,-1.0217867,-0.20934798,2.630817,-1.9471688,4.151955,-2.8617449,1.4392006,-1.5511992,0.6002447,-0.23768681,-0.46155208,-0.010770991,1.4
-10.860488,2.3895376,4.3570647,-1.5552078,-7.4739656,-2.9517906,-4.0140743,-4.529935,2.985646,-5.2082624,3.9707289,-4.0534525,-1.2404249,-0.024255479,0.33599785,-2.0419095,0.5806717,-0.8720583,-0.6051703,-0.3038353,1.3
-11.167894,2.087805,5.959322,-0.93851227,-4.284602,-2.4620862,-3.5251305,-2.7618625,2.5765064,-0.11232664,4.719898,0.48706016,2.1501768,-0.71416175,0.73434895,-1.0497574,0.49612212,-0.09884022,1.1745374,1.443207,1.2
-11.4225855,2.0390348,5.749807,-2.5758576,-5.298465,-2.1787634,-5.5616,-2.0834942,-0.018087836,-0.44066924,2.3171775,0.13336678,2.0287094,2.5471225,-0.010165423,7.8161607,4.134049,-1.9633609,-0.34044012,0.54757684,1.1
-11.4849615,1.7544062,7.053115,-1.3386178,-1.7117429,-1.7913166,-1.791627,1.359788,-0.91388154,0.2930578,0.8686253,-1.1626875,0.4017486,-0.85166633,-1.3755108,0.7322132,1.2377639,0.11683792,1.1977986,-1.4462,1.6
-11.451649,2.4644766,9.761268,0.306202,0.3063394,-1.1705122,-1.4989793,4.041801,-0.6818969,2.028469,0.064964555,1.7946223,2.5858786,-0.27734184,-1.9599841,-0.107440636,1.2231946,0.5611111,0.31043687,0.45761165,1.1
-10.365332,4.1650715,8.052996,-0.7212442,-2.4431725,-1.6942563,-1.0874215,-1.1878636,0.028692594,-1.0856162,0.3673984,-0.7704687,-1.3885599,-0.09288077,-0.73135877,0.59640056,-1.2138522,3.7132514,1.8464015,-1.597906,1.2
-10.934731,3.6055486,8.835469,-0.67895156,-0.26178372,-0.9765721,-1.9145595,1.2414539,-2.1194048,0.726679,-1.6448276,-0.82908773,-0.0101658935,0.13321123,-2.1526358,-0.067973174,-2.4130926,1.2404875,1.6159953,-0.047409873,1.1
-11.38411,4.016064,8.781605,0.43476236,-1.6304055,0.73173577,-0.33322904,-0.6536932,1.6881306,-0.5720658,0.3830941,-0.42041367,-0.17861074,0.8525151,-0.54613227,-0.4532158,-2.1500406,1.2438208,0.29625043,-0.94973046,1.1
-11.874758,3.5757365,9.088667,0.5829766,1.9367188,0.52528924,-0.16896507,3.3960023,-0.92219895,0.6088981,-1.1179641,-1.0122256,-0.3257807,1.0332125,-0.9416732,0.075818464,-0.95009124,0.940292,-0.04021206,-0.7394957,0.9
-11.735419,3.962799,8.631117,-0.010198581,0.8528961,-0.8724123,0.26016712,1.2313147,-0.40690276,-1.3470613,-1.6311604,-1.9391329,-0.7627493,-0.37044498,-2.1417704,-0.09224593,-2.242435,0.37594086,1.6554202,-0.45072913,1.4
-12.063031,5.5106096,9.553694,1.3258361,1.6054131,0.94803697,0.9367277,0.363417,0.59100777,-0.3053377,-2.1147456,0.80711573,-0.749456,0.79849476,3.0339057,0.74433535,-1.223055,-1.1016697,-1.6574221,-1.059103,1.5
-11.447651,2.0329344,9.455387,-0.18708818,2.9881563,-1.3726884,1.9401726,0.7422386,-2.9435403,1.1977978,-0.6256758,-0.062162135,-0.18122013,-0.7277345,3.291663,2.3563962,0.16164032,-0.64162874,-0.1895021,-1.7395228,1.3
-11.9050255,3.9391494,10.177277,1.3708394,3.82957,0.21447894,2.744176,2.6785476,-1.2785106,2.02455,-0.91427565,0.7050878,-0.22476834,-0.8982782,2.258784,1.1051604,-1.0118835,-0.45101112,-1.0780088,-1.2622651,1.8
-11.954771,2.96649,9.808747,0.35919577,3.3438048,0.19618063,1.9782189,1.617406,-0.31075883,1.3117148,-0.85006994,3.0127747,-2.2904146,-0.630817,-1.0240178,0.34631413,2.296601,-1.5280359,-1.8326957,-0.122826524,1.4
-10.854346,6.266782,9.669369,2.8396406,0.26529068,3.2877023,3.295234,-3.9265413,3.4337144,1.3516225,0.30970544,4.098411,-2.2277064,1.7386198,-0.13373108,-2.7357442,-0.11268423,-1.8384537,-1.2749993,1.8753428,1.5
-10.830977,4.4621153,9.106754,1.1328517,1.433954,1.3426139,2.722296,-1.6699296,0.5951954,-0.7562491,-1.0842099,1.1336417,-3.1423488,0.17988893,-0.832293,-0.6481154,0.82781416,-1.3792213,-0.8841035,0.6929832,1.5
-8.093529,4.8667755,7.4378495,-1.6726264,5.655044,2.7898567,1.7621471,-3.501825,0.5941531,-2.332827,-1.0831562,-1.3926383,-4.743858,-2.0630112,0.8495837,-2.1316009,0.07576477,1.0960871,0.91199166,1.3555413,1.4
15.907848,11.92696,-4.4611893,-5.073218,1.3265194,-2.5383737,0.20295613,3.042021,-2.1146352,-2.5374126,1.1535668,2.5271893,-0.5277243,1.518146,-2.6016831,1.0078533,3.7983418,1.0813993,-2.3370874,-1.3815857,1.2
16.44075,15.948607,-2.5821702,-2.911993,0.63559246,-0.13635543,2.2719755,0.3849075,2.2274637,-0.62426585,-1.7683582,2.4758804,0.90334696,-0.57768553,-3.867085,0.45088613,1.2557789,0.37954053,-0.41673267,0.65050036,1.0
15.6706915,11.968263,-3.2937393,-2.9781997,-1.2841253,-0.9370399,1.8158557,0.9624638,1.1979504,1.8151642,0.3709116,0.83982885,0.51851964,-2.0855062,-1.1542238,1.7846578,-0.52815056,2.1458771,-1.5296218,-0.58392906,1.4
16.018295,10.560297,-4.399596,-3.2801006,-0.57104903,-2.821229,2.2396593,-0.23523578,-0.8448311,-1.4620756,0.18668705,1.5663571,-1.0181895,-2.7535326,-0.83184737,1.4564192,1.4638301,1.2203315,-0.10733335,-1.1051227,1.4
16.579443,13.012043,-3.1561205,-1.5456654,-2.8737586,-1.5631468,2.7794151,-1.1036044,2.1897569,0.26649415,-0.5383253,3.647527,1.7839172,-2.1755595,2.409516,1.3671033,-1.7758842,1.2100745,0.7011825,1.2057409,1.2
16.844559,14.380668,-3.9541671,-2.7977934,-0.3107991,-3.055414,2.2733383,-0.26298773,0.15492684,-1.2801768,-2.205199,1.1023972,0.54157346,-0.90200335,0.55991155,0.6682812,-2.211989,-1.3498741,1.394721,1.7914096,1.3
16.309486,11.688175,-4.7338114,-2.2436612,-1.5496328,-5.4266543,1.1434438,0.05203732,0.06980883,-0.99881697,-3.5921052,-2.654955,-0.60096264,-1.888253,2.714897,0.7946433,-1.5839285,-1.3259491,1.2513733,3.2550955,1.4
15.4171915,10.135637,-4.1775494,-2.9002516,-2.2613547,-5.580664,-0.80328596,4.043971,-2.0042639,-0.3370644,0.39768684,-1.4771019,-1.234246,1.9308996,3.0083838,-4.0362473,0.7641435,-3.1756144,-0.09900103,-1.7061031,1.1
14.654049,12.733013,-2.265813,-1.8082274,-0.8591588,-0.045662537,-1.1308619,4.7369876,-2.3375475,-3.3235826,3.1432,0.31839815,0.93147194,5.806468,0.98680913,-5.0366945,-1.1487191,-0.60029954,0.57226646,-2.4873967,1.0
14.549022,9.880202,-2.4015398,-2.179896,3.039123,5.0932984,-3.3722253,-3.3248026,1.806965,6.363679,2.4549952,-4.063483,-0.97295713,0.722434,-0.5413303,0.030151725,-1.0138652,-1.1943645,-0.2873349,0.7409562,1.3
13.868981,6.9749804,-2.600958,-2.2507188,3.6048567,6.3824964,-2.1604738,-4.413778,0.56251305,7.124534,2.9659815,-2.465354,0.50281775,1.0054553,0.1406501,1.6835465,0.692836,-0.13009965,0.21803106,-0.24407728,1.3
13.701463,7.4928956,-2.2747934,-0.39318526,2.4772913,3.424737,-2.961908,-1.3433398,0.3682164,7.742342,1.1002144,-3.497992,-1.830695,1.9959513,0.8882883,-0.03585034,-0.21108651,0.7751346,0.19956027,-0.5280525,1.3
13.434338,-4.384362,2.36299,3.4242291,-3.0735676,3.730984,1.0745829,0.97789687,3.692972,-0.27968118,-2.420159,-0.23888466,2.427947,1.2978867,2.4955328,0.13438314,-0.18297222,0.34402803,-1.0003916,-1.3706887,1.1
13.761539,-3.8459232,1.038623,2.669412,-5.104436,2.0234842,0.57822835,-2.091366,4.583728,-2.6020014,-2.5443287,-1.6622297,0.12137876,0.43361872,1.1546178,1.475236,0.6243479,0.55793864,0.2836267,-1.376253,1.3
13.771175,-4.1444983,2.2769976,4.250938,-3.0714517,1.7321081,0.58186835,1.8995491,3.0673344,0.44788972,-3.5525148,-1.652451,1.1963208,-0.21161489,-0.2228535,-0.50520587,1.9916637,0.048185524,1.436714,-0.2987067,1.3
13.917585,-4.725399,1.782346,3.2175434,-2.3882158,1.4042884,1.3120147,1.7399359,3.3902338,-0.9719393,-3.732952,-1.6540055,0.11697257,1.4908345,1.0093962,0.04365727,1.0383062,-1.2313137,0.32961425,0.690794,1.2
14.222258,-7.2145715,1.897187,2.0289268,-0.84046924,2.608263,1.0119481,3.531923,-1.7845662,-2.7700827,-2.2594678,-3.6070695,-0.41260907,-0.9892452,0.45040718,0.40375814,1.5870708,0.626556,0.07545969,-2.282041,1.3
14.2665,-4.425284,3.1771169,2.1441488,-0.71603614,5.2861505,1.7425032,2.4412253,1.9471396,-0.67726564,-2.0256193,-0.5775858,3.1353624,1.3022908,1.7054499,-0.60684043,2.1394815,1.0375545,-0.43624836,-1.4426463,1.1
14.709784,-4.102333,1.931085,1.6144706,-2.270893,5.3693857,0.9866937,-0.60216004,1.2497406,-0.24587817,0.90067637,1.7739413,0.99287695,1.5267159,-0.48023424,0.9057142,0.40616742,1.8457421,-0.7826743,1.1271615,1.3
14.993057,-6.924919,2.1148026,1.6783061,-1.5631367,3.1190073,2.558791,1.5256538,-1.2476699,1.8076149,0.7212895,0.46657312,0.69619775,-0.017262498,0.14340611,0.50343776,-0.6504151,0.64547265,-1.6535202,0.028390052,1.2
15.156507,-4.672211,1.5137419,0.36438808,-1.054929,2.7153304,0.9703224,0.3253327,-1.5432206,-2.6848075,0.002297436,-1.199423,-0.94101155,0.17472419,-1.8156741,1.3935086,-0.5130943,0.3822603,0.7554859,1.1769772,1.3
14.888548,-6.1199594,2.9462144,2.3668547,1.1230869,1.422504,-0.5305545,4.073817,-1.6471788,1.5639881,-1.139424,-0.6860821,0.0029408927,-0.47619426,-2.969471,-0.6744683,1.1521338,-2.2822983,2.0903256,1.0964352,1.2
15.327185,-6.682967,1.173507,1.6922244,-3.9200494,1.8652071,0.43055156,-0.47847554,-2.2535503,-0.49729073,1.6355139,0.2394603,-1.7138145,-0.5818134,-1.3531612,0.20516962,-1.622753,-0.30495068,0.91930795,-0.22397423,1.2
14.660034,-7.2441335,0.97253466,2.4684813,-3.471133,0.050197143,-1.0292778,1.1477208,-1.5725516,-0.74015707,1.3539352,-1.063133,-3.799094,-0.8763672,-2.2168674,-1.0228658,0.040326472,-0.9206702,0.120188504,0.21672194,1.2
15.703208,-7.1936803,2.4382193,2.1088502,-2.063649,1.1498308,0.19579062,1.6311599,-3.5999136,-0.3655185,2.0184517,1.3698497,-1.4733368,-1.1320956,-1.7236706,0.03251462,-1.7860134,-3.4493675,-0.8735498,1.4612617,1.2
15.323209,-8.236699,0.59653336,1.5808817,-5.3866167,0.50303346,-0.019039793,0.48485896,-2.5441532,-0.407277,1.559551,0.7726351,-1.9668669,-1.8300304,1.017119,1.1728507,-0.67685735,-0.49781552,-0.74892384,-0.08477274,1.3
14.722806,-6.9895644,2.835962,1.59728,-2.28052,0.96448356,-1.0168356,0.86509347,-2.651893,0.596809,3.2618182,3.6589508,-1.3085802,-2.8416252,0.95602036,-0.9300879,-0.5576671,0.58255535,0.21348836,0.22209248,1.2
14.680243,-6.2567363,1.4376378,-0.68868154,-1.6533096,0.977884,-1.1121738,-2.4866216,-1.2683462,-1.6880144,2.2711987,1.3002888,-1.1525092,-0.6741482,-2.2213893,1.2661378,-3.0287478,1.2617569,1.6305673,2.22162,1.2
13.612628,-10.742744,2.968179,0.24447538,5.266934,-1.8976024,-1.1116072,-0.0452309,-1.414042,0.89578295,2.7300928,5.188104,2.1093097,-1.2823882,3.1684043,-0.85235196,-1.1124454,0.17205325,-1.8655419,-0.33574012,1.3
13.3667145,-6.781051,2.692553,-0.7882127,6.028432,-1.572285,-0.90354514,-4.3381476,3.4982471,-1.5493889,1.402661,2.9232674,2.8353996,0.8743966,1.420185,-0.92783934,-0.7200954,1.5441619,1.4988116,-0.5527622,1.3
13.51735,-9.854327,1.3563702,0.947444,4.744645,-6.93374,-2.870973,-3.1858168,2.1451614,0.36865604,0.18533452,0.63814473,-1.9562796,-1.6387753,1.815617,-1.107833,3.9412675,2.4718294,-0.05098859,0.17001092,1.3
13.838652,-8.651315,1.6937369,0.59083766,3.7771654,-7.372614,-1.5781006,-3.7920642,1.8152949,1.5377353,0.0633551,0.26745945,-0.64725226,0.91061735,0.6721443,-1.6387138,1.0789759,0.91179997,0.7258049,-0.5107559,1.2
14.247485,-9.656006,1.8733182,0.0010507386,6.646,-6.5908694,-2.5761397,0.17479149,-1.3693641,0.73886853,-0.2673541,-3.870641,-1.3476737,1.798392,-1.3187898,-1.159615,0.7961787,-1.0736051,-3.2452621,2.4648128,1.3
13.27976,-9.043433,1.9543502,-3.9412699,10.691385,-4.7847505,-2.0226178,-3.0370886,0.8958099,-2.731184,-3.3338437,-0.991619,4.3622336,1.9559314,-3.1041813,2.353391,-3.9479125,-1.6995599,0.7931011,-2.5004475,1.1
